smiles,reward
FN=CNNS,0.032112759167645305
OSC#CCl,0.129170266726141
C[SH]=CNC=C(S)Cl,-2.0
CS(=S)#CF,-2.0
N=[SH]#CNNC#CCl,-2.0
NC1=C(NOCl)NSO1,0.5420649330300811
C=[SH]NC#SC#N,-2.0
C#S(C=C)=NC=C=NCl,-2.0
CC(Cl)[SH]=C=NCN,-2.0
N=NC(F)C#COO,0.06664288088964357
N#SC#Cl,-1.0
CCC(O)F,1.710621780993942
COC#O,-1.0
NSC#C[SH](=O)=C(O)F,-2.0
N#SC(CF)NO,0.13129987180002362
SNNCCl,0.10220063492378278
FC1=NOCOO1,1.1738422108324575
CN[SH]1C=[SH](=N)C=N1,-2.0
CC(Cl)=NO,0.8751448607816832
OS#COCl,-2.0
N#SOC#F,-1.0
FCCOS,0.22490212207199164
C=NON=Cl,-1.0
ON=CSCl,0.24491677789765393
CS[SH]=F,-1.0
CC(=NCl)ON,0.31189747874839924
C=CS(=N)#F,-1.0
NC#[SH]=C=NCCl,-2.0
N[SH]=C(F)NS,-2.0
C=S(O)SF,0.12185416979367437
C=C=S=F,-1.0
CN=C=S(C)F,0.01241939889150392
C=[SH](C#N)=NCl,-2.0
CN(C=O)S#CF,-2.0
O=C=C=C=C=NF,-2.0
CC=[SH]#Cl,-1.0
CCC#CCl,0.2953932271950578
CCC#[SH]=O,-2.0
C#S#CS(=O)#CCl,-2.0
C=C1C=CN=NCON1,1.6241071086117662
C#S1=NN=C=C(F)CS1=O,-2.0
OC=C=[SH]F,-2.0
N#CC(F)C=N[SH]=[SH](=O)CO,-2.0
C=C=N[SH]=Cl,-1.0
C=S(#N)N(Cl)CN,0.11186402836773568
OO[SH]=CC(O)Cl,-2.0
NC1(Cl)NON=C=NO1,-2.0
N#[SH](O)OCOCCl,0.03041000278295088
OOSSC#CF,0.0241560668919209
C#CN=C=C=NCl,-2.0
C=C1C(C)N=NN1F,1.5252695379712569
CSC(OCl)=S=NN,0.21610451455175156
C=[SH]N=[SH]#Cl,-1.0
N=C(F)ON=O,0.3022826585661519
O=CCC(=C=S)SCl,0.11187133508842347
C#[SH]=[SH]CC,-2.0
NC=COC(=O)Cl,0.5462108152962907
N=C=C(OCF)ON=O,0.27116435703521485
COCC#SF,-2.0
CC=[SH]C(C)=O,0.05340445556489876
C#CC=C1CC(O)[SH](#CC=O)C#SN1F,-2.0
NCCC=NF,0.6806705073915162
N#CO[SH]=S=N,-2.0
C=NC(N)=Cl,-1.0
CN1OS#CC(F)(S)N1C=O,-2.0
COOC(=O)Cl,0.5592524121865885
C=CCN=C,0.17628852083484667
N#CNN=S,0.1753552931331333
C#CN=S=F,-1.0
O=C1N=COOC1Cl,0.29691992028510455
C=S(=C)(F)ON=O,0.33954386892721156
OOS1=C=C[SH](F)O1,-2.0
CC#S#O,-1.0
CC#[SH]=F,-1.0
C#SCOC#SC#CF,-2.0
CNOSCl,0.3548442470698447
CSC(Cl)C#O,-1.0
N#S#CCCl,-2.0
C=NSOOCl,0.026599707972413966
CN=CC#S#O,-1.0
COC#Cl,-1.0
C#[SH](Cl)N=S=C,-2.0
O=C(F)N=S1(O)=NSC#C1,-2.0
CC=S=F,-1.0
N#CS(#N)=O,0.36930882994728115
FC#C[SH]1#CCN=N1,-2.0
N#[SH](N=N)C(=O)Cl,0.013096555378040338
F=C1CSOCN=C1S,-1.0
C#[SH]=[SH](Cl)=C=C,-2.0
CNOOCN=C=O,0.08880244405965167
C=S(O)#CC#Cl,-1.0
N#CSN=F,-1.0
N=NCC=Cl,-1.0
C1#[SH]=[SH]N=C1,-2.0
O=C(F)OO,0.5541864326511857
CNN(N)Cl,0.2632947807343425
OC#COF,0.2062170007508257
C[SH]1=C=CS(C)(#N)C=C=1,-2.0
N#SC1(F)NN=CO1,-2.0
C=NC=F,-1.0
C=[SH](F)=C=S,-2.0
C=CN=NF,0.1331124572310786
N=C=F,-1.0
CC#[SH]=Cl,-1.0
CS[SH]=Cl,-1.0
C#COC=N,0.11016820150332284
C=N[SH](F)#S#N,-2.0
CSC=NN=CSCl,0.08287698076638945
N#CN=C=F,-1.0
O=S1O[SH]2(Cl)=C=C=C1OO2,-2.0
CC1=CC=S(N=C(C#N)CF)#S1,-2.0
CS#CC#[SH]=F,-1.0
C#[SH](F)OOC,-2.0
COC(C#CF)N=N,0.127195849259095
